,paths,slide_ids,targets,preds,probs
893,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-34-8455-01A-01-TS1/TCGA-34-8455-01A-01-TS1_X_10752_Y_3584.png,TCGA-34-8455-01A-01-TS1,0,0,0.9923316240310669
229,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-85-8666-01A-01-TS1/TCGA-85-8666-01A-01-TS1_X_3072_Y_7680.png,TCGA-85-8666-01A-01-TS1,0,0,0.9923669695854187
203,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-85-8288-01A-01-BS1/TCGA-85-8288-01A-01-BS1_X_10752_Y_6144.png,TCGA-85-8288-01A-01-BS1,0,0,0.9923833012580872
159,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-70-6722-01A-01-BS1/TCGA-70-6722-01A-01-BS1_X_4608_Y_7168.png,TCGA-70-6722-01A-01-BS1,0,0,0.9924390316009521
284,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-77-6843-01A-01-TS1/TCGA-77-6843-01A-01-TS1_X_1024_Y_2048.png,TCGA-77-6843-01A-01-TS1,0,0,0.9924522042274475
512,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-63-A5MR-01A-03-TS3/TCGA-63-A5MR-01A-03-TS3_X_16896_Y_1536.png,TCGA-63-A5MR-01A-03-TS3,0,0,0.9924657344818115
478,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-56-5898-01A-01-TS1/TCGA-56-5898-01A-01-TS1_X_2560_Y_2560.png,TCGA-56-5898-01A-01-TS1,0,0,0.9924719333648682
907,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-94-7033-01A-01-TS1/TCGA-94-7033-01A-01-TS1_X_3072_Y_4608.png,TCGA-94-7033-01A-01-TS1,0,0,0.9924749732017517
472,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-56-5898-01A-01-TS1/TCGA-56-5898-01A-01-TS1_X_2048_Y_2048.png,TCGA-56-5898-01A-01-TS1,0,0,0.9924837946891785
634,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-85-7698-01A-01-BS1/TCGA-85-7698-01A-01-BS1_X_13312_Y_5120.png,TCGA-85-7698-01A-01-BS1,0,0,0.9924960136413574
889,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-94-7033-01A-01-TS1/TCGA-94-7033-01A-01-TS1_X_2048_Y_4608.png,TCGA-94-7033-01A-01-TS1,0,0,0.9924994111061096
899,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-34-8455-01A-01-TS1/TCGA-34-8455-01A-01-TS1_X_10752_Y_6656.png,TCGA-34-8455-01A-01-TS1,0,0,0.9925094842910767
364,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-52-7812-01A-01-BS1/TCGA-52-7812-01A-01-BS1_X_1024_Y_2560.png,TCGA-52-7812-01A-01-BS1,0,0,0.9925143122673035
988,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-34-8455-01A-01-TS1/TCGA-34-8455-01A-01-TS1_X_1536_Y_8704.png,TCGA-34-8455-01A-01-TS1,0,0,0.9925151467323303
614,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-56-6545-01A-01-BS1/TCGA-56-6545-01A-01-BS1_X_6144_Y_5120.png,TCGA-56-6545-01A-01-BS1,0,0,0.9925161004066467
512,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-85-8479-01A-01-TS1/TCGA-85-8479-01A-01-TS1_X_5632_Y_10752.png,TCGA-85-8479-01A-01-TS1,0,0,0.9925537705421448
69,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-21-1070-01A-01-BS1/TCGA-21-1070-01A-01-BS1_X_3584_Y_3584.png,TCGA-21-1070-01A-01-BS1,0,0,0.9925593137741089
566,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-85-8479-01A-01-TS1/TCGA-85-8479-01A-01-TS1_X_6144_Y_7168.png,TCGA-85-8479-01A-01-TS1,0,0,0.9925616383552551
548,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-85-8666-01A-01-BS1/TCGA-85-8666-01A-01-BS1_X_6144_Y_3072.png,TCGA-85-8666-01A-01-BS1,0,0,0.9926086068153381
176,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-85-8666-01A-01-TS1/TCGA-85-8666-01A-01-TS1_X_17408_Y_9216.png,TCGA-85-8666-01A-01-TS1,0,0,0.9926203489303589
593,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-85-8355-01A-01-BS1/TCGA-85-8355-01A-01-BS1_X_11776_Y_10752.png,TCGA-85-8355-01A-01-BS1,0,0,0.9926425814628601
783,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-34-5927-01A-01-TS1/TCGA-34-5927-01A-01-TS1_X_5120_Y_512.png,TCGA-34-5927-01A-01-TS1,0,0,0.9926472902297974
365,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-22-4604-01A-01-BS1/TCGA-22-4604-01A-01-BS1_X_1536_Y_3072.png,TCGA-22-4604-01A-01-BS1,0,0,0.9926510453224182
167,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-85-8355-01A-01-BS1/TCGA-85-8355-01A-01-BS1_X_9216_Y_13312.png,TCGA-85-8355-01A-01-BS1,0,0,0.9926546812057495
683,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-85-8666-01A-01-BS1/TCGA-85-8666-01A-01-BS1_X_10752_Y_16384.png,TCGA-85-8666-01A-01-BS1,0,0,0.9926561117172241
586,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-85-7698-01A-01-BS1/TCGA-85-7698-01A-01-BS1_X_12288_Y_2048.png,TCGA-85-7698-01A-01-BS1,0,0,0.9926744103431702
685,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-85-8666-01A-01-BS1/TCGA-85-8666-01A-01-BS1_X_10752_Y_17408.png,TCGA-85-8666-01A-01-BS1,0,0,0.9927037954330444
413,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-85-8479-01A-01-TS1/TCGA-85-8479-01A-01-TS1_X_4096_Y_5120.png,TCGA-85-8479-01A-01-TS1,0,0,0.9927299618721008
385,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-22-4604-01A-01-BS1/TCGA-22-4604-01A-01-BS1_X_2560_Y_4096.png,TCGA-22-4604-01A-01-BS1,0,0,0.992733359336853
198,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-96-7544-01A-01-TS1/TCGA-96-7544-01A-01-TS1_X_5120_Y_7680.png,TCGA-96-7544-01A-01-TS1,0,0,0.992739737033844
275,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-70-6722-01A-01-BS1/TCGA-70-6722-01A-01-BS1_X_9728_Y_4096.png,TCGA-70-6722-01A-01-BS1,0,0,0.9927402138710022
289,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-77-6843-01A-01-TS1/TCGA-77-6843-01A-01-TS1_X_1024_Y_4608.png,TCGA-77-6843-01A-01-TS1,0,0,0.9927523136138916
1006,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-94-8035-01A-01-TS1/TCGA-94-8035-01A-01-TS1_X_15360_Y_4096.png,TCGA-94-8035-01A-01-TS1,0,0,0.992767333984375
287,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-85-8479-01A-01-TS1/TCGA-85-8479-01A-01-TS1_X_2048_Y_8704.png,TCGA-85-8479-01A-01-TS1,0,0,0.9927681684494019
265,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-85-8479-01A-01-TS1/TCGA-85-8479-01A-01-TS1_X_2048_Y_12288.png,TCGA-85-8479-01A-01-TS1,0,0,0.9927691221237183
207,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-21-5784-01A-01-TS1/TCGA-21-5784-01A-01-TS1_X_4096_Y_512.png,TCGA-21-5784-01A-01-TS1,0,0,0.9927807450294495
246,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-85-8666-01A-01-TS1/TCGA-85-8666-01A-01-TS1_X_4608_Y_10240.png,TCGA-85-8666-01A-01-TS1,0,0,0.9927811026573181
829,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-NC-A5HR-01A-02-TS2/TCGA-NC-A5HR-01A-02-TS2_X_18432_Y_1536.png,TCGA-NC-A5HR-01A-02-TS2,0,0,0.9927833080291748
430,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-63-A5MP-01A-01-TS1/TCGA-63-A5MP-01A-01-TS1_X_2048_Y_2560.png,TCGA-63-A5MP-01A-01-TS1,0,0,0.9928060173988342
714,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-56-6546-01A-01-TS1/TCGA-56-6546-01A-01-TS1_X_2048_Y_5632.png,TCGA-56-6546-01A-01-TS1,0,0,0.9928138852119446
880,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-34-8455-01A-01-TS1/TCGA-34-8455-01A-01-TS1_X_1024_Y_512.png,TCGA-34-8455-01A-01-TS1,0,0,0.9928311109542847
313,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-22-4599-01A-01-BS1/TCGA-22-4599-01A-01-BS1_X_1024_Y_2560.png,TCGA-22-4599-01A-01-BS1,0,0,0.9928344488143921
791,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-56-6546-01A-01-TS1/TCGA-56-6546-01A-01-TS1_X_4608_Y_2048.png,TCGA-56-6546-01A-01-TS1,0,0,0.9928584098815918
299,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-85-8288-01A-01-BS1/TCGA-85-8288-01A-01-BS1_X_2560_Y_8704.png,TCGA-85-8288-01A-01-BS1,0,0,0.9928616881370544
628,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-56-6545-01A-01-BS1/TCGA-56-6545-01A-01-BS1_X_6656_Y_5120.png,TCGA-56-6545-01A-01-BS1,0,0,0.9928619265556335
490,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-85-8479-01A-01-TS1/TCGA-85-8479-01A-01-TS1_X_512_Y_11264.png,TCGA-85-8479-01A-01-TS1,0,0,0.9928678274154663
752,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-85-7698-01A-01-BS1/TCGA-85-7698-01A-01-BS1_X_16384_Y_14848.png,TCGA-85-7698-01A-01-BS1,0,0,0.9928868412971497
63,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-85-8666-01A-01-TS1/TCGA-85-8666-01A-01-TS1_X_15872_Y_15872.png,TCGA-85-8666-01A-01-TS1,0,0,0.9929044842720032
827,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-85-7698-01A-01-BS1/TCGA-85-7698-01A-01-BS1_X_20480_Y_12800.png,TCGA-85-7698-01A-01-BS1,0,0,0.9929239749908447
216,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-21-5784-01A-01-TS1/TCGA-21-5784-01A-01-TS1_X_4608_Y_5120.png,TCGA-21-5784-01A-01-TS1,0,0,0.992936909198761
809,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-85-7698-01A-01-BS1/TCGA-85-7698-01A-01-BS1_X_17920_Y_8704.png,TCGA-85-7698-01A-01-BS1,0,0,0.9929399490356445
147,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-96-7544-01A-01-TS1/TCGA-96-7544-01A-01-TS1_X_3584_Y_1536.png,TCGA-96-7544-01A-01-TS1,0,0,0.9929547905921936
111,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-94-8035-01A-01-TS1/TCGA-94-8035-01A-01-TS1_X_512_Y_5632.png,TCGA-94-8035-01A-01-TS1,0,0,0.9929567575454712
814,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-94-7033-01A-01-TS1/TCGA-94-7033-01A-01-TS1_X_10240_Y_4096.png,TCGA-94-7033-01A-01-TS1,0,0,0.9929682612419128
610,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-85-8666-01A-01-BS1/TCGA-85-8666-01A-01-BS1_X_7680_Y_18432.png,TCGA-85-8666-01A-01-BS1,0,0,0.9929788708686829
685,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-85-8355-01A-01-BS1/TCGA-85-8355-01A-01-BS1_X_13312_Y_1536.png,TCGA-85-8355-01A-01-BS1,0,0,0.9929847717285156
800,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-85-8666-01A-01-TS1/TCGA-85-8666-01A-01-TS1_X_11264_Y_18432.png,TCGA-85-8666-01A-01-TS1,0,0,0.9929940104484558
182,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-34-8455-01A-01-TS1/TCGA-34-8455-01A-01-TS1_X_7168_Y_3072.png,TCGA-34-8455-01A-01-TS1,0,0,0.9930122494697571
595,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-34-2605-01A-01-TS1/TCGA-34-2605-01A-01-TS1_X_3584_Y_4608.png,TCGA-34-2605-01A-01-TS1,0,0,0.9930291771888733
622,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-85-8479-01A-01-TS1/TCGA-85-8479-01A-01-TS1_X_8192_Y_5632.png,TCGA-85-8479-01A-01-TS1,0,0,0.9930330514907837
952,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-94-7033-01A-01-TS1/TCGA-94-7033-01A-01-TS1_X_8192_Y_4096.png,TCGA-94-7033-01A-01-TS1,0,0,0.9930347204208374
381,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-85-8288-01A-01-BS1/TCGA-85-8288-01A-01-BS1_X_5120_Y_5632.png,TCGA-85-8288-01A-01-BS1,0,0,0.9930458664894104
157,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-85-7698-01A-01-BS1/TCGA-85-7698-01A-01-BS1_X_9728_Y_1024.png,TCGA-85-7698-01A-01-BS1,0,0,0.9930568933486938
733,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-56-6546-01A-01-TS1/TCGA-56-6546-01A-01-TS1_X_2560_Y_7168.png,TCGA-56-6546-01A-01-TS1,0,0,0.9930577278137207
593,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-85-8479-01A-01-TS1/TCGA-85-8479-01A-01-TS1_X_7168_Y_11776.png,TCGA-85-8479-01A-01-TS1,0,0,0.9930938482284546
155,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-34-8455-01A-01-TS1/TCGA-34-8455-01A-01-TS1_X_6144_Y_8704.png,TCGA-34-8455-01A-01-TS1,0,0,0.9931567311286926
946,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-85-8666-01A-01-TS1/TCGA-85-8666-01A-01-TS1_X_13312_Y_6656.png,TCGA-85-8666-01A-01-TS1,0,0,0.993181049823761
252,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-85-8666-01A-01-BS1/TCGA-85-8666-01A-01-BS1_X_19968_Y_3072.png,TCGA-85-8666-01A-01-BS1,0,0,0.993181049823761
993,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-70-6722-01A-01-BS1/TCGA-70-6722-01A-01-BS1_X_13824_Y_5120.png,TCGA-70-6722-01A-01-BS1,0,0,0.9931861162185669
320,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-43-A56U-01A-01-TS1/TCGA-43-A56U-01A-01-TS1_X_512_Y_2048.png,TCGA-43-A56U-01A-01-TS1,0,0,0.9931882619857788
443,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-63-A5MP-01A-01-TS1/TCGA-63-A5MP-01A-01-TS1_X_2560_Y_3584.png,TCGA-63-A5MP-01A-01-TS1,0,0,0.9931904673576355
68,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-85-7698-01A-01-BS1/TCGA-85-7698-01A-01-BS1_X_7680_Y_5120.png,TCGA-85-7698-01A-01-BS1,0,0,0.9931995272636414
403,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-22-5480-01A-01-TS1/TCGA-22-5480-01A-01-TS1_X_1024_Y_1024.png,TCGA-22-5480-01A-01-TS1,0,0,0.993212103843689
535,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-34-2605-01A-01-TS1/TCGA-34-2605-01A-01-TS1_X_1024_Y_5120.png,TCGA-34-2605-01A-01-TS1,0,0,0.9932451844215393
343,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-39-5024-01A-02-BS2/TCGA-39-5024-01A-02-BS2_X_11776_Y_3584.png,TCGA-39-5024-01A-02-BS2,0,0,0.9932485818862915
265,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-85-8288-01A-01-BS1/TCGA-85-8288-01A-01-BS1_X_14336_Y_5632.png,TCGA-85-8288-01A-01-BS1,0,0,0.9932942390441895
589,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-85-7698-01A-01-BS1/TCGA-85-7698-01A-01-BS1_X_12288_Y_3584.png,TCGA-85-7698-01A-01-BS1,0,0,0.9933030605316162
21,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-94-8035-01A-01-TS1/TCGA-94-8035-01A-01-TS1_X_18432_Y_1536.png,TCGA-94-8035-01A-01-TS1,0,0,0.9933080673217773
924,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-70-6722-01A-01-BS1/TCGA-70-6722-01A-01-BS1_X_1024_Y_8704.png,TCGA-70-6722-01A-01-BS1,0,0,0.993309736251831
151,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-85-8355-01A-01-BS1/TCGA-85-8355-01A-01-BS1_X_8704_Y_16384.png,TCGA-85-8355-01A-01-BS1,0,0,0.9933142066001892
907,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-34-8455-01A-01-TS1/TCGA-34-8455-01A-01-TS1_X_11264_Y_4096.png,TCGA-34-8455-01A-01-TS1,0,0,0.993316650390625
848,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-94-7033-01A-01-TS1/TCGA-94-7033-01A-01-TS1_X_11264_Y_5632.png,TCGA-94-7033-01A-01-TS1,0,0,0.9933207035064697
997,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-94-7033-01A-01-TS1/TCGA-94-7033-01A-01-TS1_X_9728_Y_6144.png,TCGA-94-7033-01A-01-TS1,0,0,0.9933302998542786
302,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-85-8479-01A-01-TS1/TCGA-85-8479-01A-01-TS1_X_2560_Y_1536.png,TCGA-85-8479-01A-01-TS1,0,0,0.9933324456214905
571,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-85-8479-01A-01-TS1/TCGA-85-8479-01A-01-TS1_X_6144_Y_9728.png,TCGA-85-8479-01A-01-TS1,0,0,0.9933328032493591
184,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-85-8666-01A-01-TS1/TCGA-85-8666-01A-01-TS1_X_17920_Y_14848.png,TCGA-85-8666-01A-01-TS1,0,0,0.993364691734314
139,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-85-8666-01A-01-BS1/TCGA-85-8666-01A-01-BS1_X_17920_Y_17408.png,TCGA-85-8666-01A-01-BS1,0,0,0.9933736324310303
902,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-70-6722-01A-01-BS1/TCGA-70-6722-01A-01-BS1_X_10240_Y_2560.png,TCGA-70-6722-01A-01-BS1,0,0,0.9934413433074951
673,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-34-5234-01A-01-BS1/TCGA-34-5234-01A-01-BS1_X_7680_Y_2048.png,TCGA-34-5234-01A-01-BS1,0,0,0.9934450387954712
393,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-39-5024-01A-02-BS2/TCGA-39-5024-01A-02-BS2_X_14336_Y_2048.png,TCGA-39-5024-01A-02-BS2,0,0,0.9934520721435547
772,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-85-8666-01A-01-TS1/TCGA-85-8666-01A-01-TS1_X_10752_Y_2560.png,TCGA-85-8666-01A-01-TS1,0,0,0.9934525489807129
596,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-34-2605-01A-01-TS1/TCGA-34-2605-01A-01-TS1_X_3584_Y_512.png,TCGA-34-2605-01A-01-TS1,0,0,0.993462324142456
533,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-56-6545-01A-01-BS1/TCGA-56-6545-01A-01-BS1_X_3072_Y_6144.png,TCGA-56-6545-01A-01-BS1,0,0,0.9934651255607605
679,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-39-5039-01A-01-BS1/TCGA-39-5039-01A-01-BS1_X_4608_Y_2560.png,TCGA-39-5039-01A-01-BS1,0,0,0.9934727549552917
398,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-85-8479-01A-01-TS1/TCGA-85-8479-01A-01-TS1_X_4096_Y_14336.png,TCGA-85-8479-01A-01-TS1,0,0,0.9934766888618469
431,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-85-8666-01A-01-BS1/TCGA-85-8666-01A-01-BS1_X_4096_Y_14336.png,TCGA-85-8666-01A-01-BS1,0,0,0.9934786558151245
3,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-43-6647-01A-01-BS1/TCGA-43-6647-01A-01-BS1_X_2048_Y_8704.png,TCGA-43-6647-01A-01-BS1,0,0,0.9934946894645691
897,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-70-6722-01A-01-BS1/TCGA-70-6722-01A-01-BS1_X_0_Y_10240.png,TCGA-70-6722-01A-01-BS1,0,0,0.9935251474380493
148,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-70-6722-01A-01-BS1/TCGA-70-6722-01A-01-BS1_X_4096_Y_8704.png,TCGA-70-6722-01A-01-BS1,0,0,0.9935258626937866
284,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-85-8479-01A-01-TS1/TCGA-85-8479-01A-01-TS1_X_2048_Y_7168.png,TCGA-85-8479-01A-01-TS1,0,0,0.9935333728790283
332,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-98-8022-01A-01-TS1/TCGA-98-8022-01A-01-TS1_X_3584_Y_4096.png,TCGA-98-8022-01A-01-TS1,0,0,0.9935465455055237
35,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-43-6647-01A-01-BS1/TCGA-43-6647-01A-01-BS1_X_3072_Y_5632.png,TCGA-43-6647-01A-01-BS1,0,0,0.9935467839241028
25,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-34-8455-01A-01-TS1/TCGA-34-8455-01A-01-TS1_X_3072_Y_9728.png,TCGA-34-8455-01A-01-TS1,0,0,0.9935503005981445
1002,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-34-8455-01A-01-TS1/TCGA-34-8455-01A-01-TS1_X_2048_Y_6144.png,TCGA-34-8455-01A-01-TS1,0,0,0.993572473526001
957,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-85-8666-01A-01-TS1/TCGA-85-8666-01A-01-TS1_X_13824_Y_13824.png,TCGA-85-8666-01A-01-TS1,0,0,0.993591845035553
692,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-56-6546-01A-01-TS1/TCGA-56-6546-01A-01-TS1_X_1536_Y_1024.png,TCGA-56-6546-01A-01-TS1,0,0,0.9935950636863708
240,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-85-8666-01A-01-BS1/TCGA-85-8666-01A-01-BS1_X_19968_Y_12288.png,TCGA-85-8666-01A-01-BS1,0,0,0.9936309456825256
347,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-85-8288-01A-01-BS1/TCGA-85-8288-01A-01-BS1_X_4096_Y_6144.png,TCGA-85-8288-01A-01-BS1,0,0,0.9936580061912537
350,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-22-4604-01A-01-BS1/TCGA-22-4604-01A-01-BS1_X_1024_Y_1536.png,TCGA-22-4604-01A-01-BS1,0,0,0.9936588406562805
46,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-21-1070-01A-01-BS1/TCGA-21-1070-01A-01-BS1_X_2048_Y_2048.png,TCGA-21-1070-01A-01-BS1,0,0,0.9936625957489014
130,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-85-8355-01A-01-BS1/TCGA-85-8355-01A-01-BS1_X_8192_Y_5632.png,TCGA-85-8355-01A-01-BS1,0,0,0.993665874004364
284,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-96-8169-01A-01-TS1/TCGA-96-8169-01A-01-TS1_X_2048_Y_512.png,TCGA-96-8169-01A-01-TS1,0,0,0.9936928749084473
404,/ssd_scratch/cvit/ashishmenon/LUSC/test_data_for_expt/cancer/TCGA-85-8666-01A-01-TS1/TCGA-85-8666-01A-01-TS1_X_7680_Y_8192.png,TCGA-85-8666-01A-01-TS1,0,0,0.9937050938606262
